name,aorta,gall_bladder,kidney_left,kidney_right,liver,pancreas,postcava,spleen,stomach
BDMAP_A0000001,0.9124063849449158,0.9077393412590028,0.9253472089767456,0.94694721698761,0.9482428431510924,0.8805769085884094,0.5607135891914368,0.9367708563804626,0.9409184455871582
BDMAP_A0000002,0.9156596064567566,0.8547917604446411,0.941311240196228,0.9560813307762146,0.9612064361572266,0.8523332476615906,0.7631842494010925,0.9525998830795288,0.9432605504989624
BDMAP_A0000003,0.8469542860984802,,0.9120498299598694,0.9404346346855164,0.9649137258529664,0.8760591149330139,0.8326616883277893,0.9685519933700562,0.8884338140487671
BDMAP_A0000004,0.7003945112228394,,0.9218959212303162,0.9130786061286926,0.9651763439178468,0.8586395978927612,0.713702917098999,0.9655653238296508,0.9395230412483216
BDMAP_A0000005,0.9004245400428772,0.9038511514663696,0.920789122581482,0.9083340167999268,0.9622402787208556,0.8734989762306213,0.7091758847236633,0.9594836831092834,0.9431365728378296
BDMAP_A0000006,0.9023557305336,,0.9176939725875854,0.9522193670272828,0.9579752683639526,0.7989989519119263,0.6105828881263733,0.9690961241722108,0.9572280049324036
BDMAP_A0000007,0.7791751027107239,0.7933976650238037,0.9321309328079224,0.9442235827445984,0.9485488533973694,0.8188550472259521,0.8642412424087524,0.9632588624954224,0.9426933526992798
BDMAP_A0000008,0.7511664032936096,0.8257042169570923,0.9337639212608336,0.9151350855827332,0.9666172862052916,0.8563472032546997,0.7765958905220032,0.96038556098938,0.9508891701698304
BDMAP_A0000009,0.9272717237472534,0.9027113318443298,0.9205992221832277,0.9312303066253662,0.9700092673301696,0.7746656537055969,0.7947597503662109,0.9519906640052797,0.953631579875946
BDMAP_A0000010,0.7405673265457153,0.9109711647033693,0.9350390434265136,0.9375482201576232,0.9669578075408936,0.8698652982711792,0.8727188110351562,0.9575964212417604,0.9597032070159912
BDMAP_A0000011,0.914582908153534,0.9125327467918396,0.9226714968681335,0.9192137122154236,0.9670383334159852,0.7882524132728577,0.7340008020401001,0.9541276097297668,0.855515718460083
BDMAP_A0000012,0.810933530330658,0.8759018778800964,0.9477248787879944,0.9551243185997008,0.9522711038589478,0.7079170346260071,0.813987672328949,0.964740514755249,0.9519336819648744
BDMAP_A0000013,0.8641948103904724,,0.9152407050132751,0.9411216378211976,0.973207950592041,0.8292829990386963,0.8161424398422241,0.9435710310935974,0.9490921497344972
BDMAP_A0000014,0.902596354484558,,0.6498263478279114,0.7689127326011658,0.8954014778137207,1.3777116691926494e-06,0.8134791254997253,0.9487096667289734,0.5365214943885803
